,cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
5776,6.5,1.36,40.7538948059082,-73.99748992919922,1,40.753990173339844,-73.97732543945312,0,2,6,1,3,7,42,39,6,1,3,7,47,52
5777,5.5,0.9,40.73542404174805,-73.99189758300781,1,40.72574234008789,-73.98661804199219,0,1,2,1,6,9,21,54,2,1,6,9,25,45
5778,12.0,2.5,40.75027465820313,-73.99138641357422,2,40.72600555419922,-73.98340606689453,0,1,6,1,10,0,5,44,6,1,10,0,21,32
5779,8.0,1.5,40.78629684448242,-73.97250366210938,1,40.7738037109375,-73.95774841308594,0,1,6,1,10,17,2,52,6,1,10,17,11,7
5780,8.5,1.8,40.77632141113281,-73.95799255371094,1,40.79284286499024,-73.97317504882812,0,1,0,1,11,20,7,35,0,1,11,20,16,56
5781,5.5,0.7,40.75226211547852,-73.99093627929688,1,40.76017761230469,-73.98418426513672,0,1,4,1,15,12,22,29,4,1,15,12,28,20
5782,10.5,1.85,40.78300857543945,-73.97786712646484,1,40.76902389526367,-73.958984375,0,2,0,1,11,15,38,17,0,1,11,15,52,25
5783,11.0,2.57,40.77241134643555,-73.96723937988281,1,40.79985809326172,-73.96823120117188,0,2,6,1,3,1,25,12,6,1,3,1,36,0
5784,4.5,0.5,40.78131103515625,-73.95417022705078,1,40.78486251831055,-73.94880676269531,0,2,0,1,25,16,52,13,0,1,25,16,55,50
5785,12.5,2.86,40.75700378417969,-73.99327850341797,1,40.74001693725586,-73.98220825195312,0,2,6,1,10,16,56,41,6,1,10,17,11,48
5786,13.5,3.3,40.69681167602539,-73.97359466552734,1,40.72119522094727,-74.00523376464844,0,1,4,1,8,23,43,56,4,1,8,23,59,39
5787,8.5,1.68,40.74013900756836,-73.97618103027344,1,40.75117111206055,-73.994140625,0,2,1,1,5,7,58,45,1,1,5,8,9,24
5788,5.0,0.5,40.72052383422852,-73.98717498779297,1,40.72691345214844,-73.9837875366211,0,1,4,1,1,23,54,11,4,1,1,23,59,7
5789,8.5,1.5,40.742374420166016,-73.98175048828125,2,40.76049423217773,-73.97650146484375,0,1,4,1,15,0,6,44,4,1,15,0,16,29
5790,11.0,2.93,40.71393966674805,-74.01431274414062,1,40.74763870239258,-74.00047302246094,0,2,5,1,30,8,28,17,5,1,30,8,37,15
5791,14.5,3.86,40.719810485839844,-74.00235748291016,1,40.763919830322266,-73.96914672851562,0,2,4,1,29,0,47,32,4,1,29,1,3,40
5792,12.0,2.56,40.73431015014648,-73.99115753173828,1,40.75910186767578,-73.96505737304688,0,2,2,1,13,18,46,37,2,1,13,19,1,39
5793,5.5,0.94,40.75204086303711,-74.00189208984375,1,40.74277114868164,-74.00025177001953,0,2,3,1,21,23,42,1,3,1,21,23,46,29
5794,17.0,4.01,40.79114151000977,-73.94390106201172,1,40.7565803527832,-73.9876708984375,0,2,6,1,3,23,24,31,6,1,3,23,42,37
5795,9.5,1.52,40.73186111450195,-74.00778198242188,1,40.74152755737305,-73.98985290527344,0,2,3,1,28,19,40,15,3,1,28,19,53,33
5796,13.5,2.2,40.77899932861328,-73.9851303100586,1,40.78162384033203,-73.95850372314453,0,1,4,1,29,15,24,21,4,1,29,15,43,34
5797,13.5,3.34,40.76285934448242,-73.98588562011719,2,40.719722747802734,-74.00514221191406,0,2,5,1,30,1,7,25,5,1,30,1,22,48
5798,3.5,0.3,40.72248458862305,-73.95926666259766,1,40.71969223022461,-73.96361541748047,0,1,4,1,29,22,51,10,4,1,29,22,53,23
5799,6.5,1.18,40.74721908569336,-73.98100280761719,2,40.73326110839844,-73.99109649658203,0,2,5,1,9,0,30,24,5,1,9,0,36,15
5800,20.0,6.59,40.75189971923828,-73.97664642333984,1,40.7153205871582,-74.0164566040039,0,2,5,1,16,6,24,21,5,1,16,6,38,7
5801,8.0,2.08,40.77230072021485,-73.9525375366211,1,40.77270126342773,-73.98159790039062,0,2,6,1,3,19,58,53,6,1,3,20,5,4
5802,13.0,3.65,40.7120475769043,-73.82582092285156,2,40.74129867553711,-73.88020324707031,0,2,3,1,7,2,36,31,3,1,7,2,47,30
5803,5.5,0.8,40.724857330322266,-73.9971694946289,1,40.71921157836914,-74.00511932373047,0,1,3,1,7,6,57,29,3,1,7,7,2,52
5804,5.5,0.93,40.74333572387695,-74.00130462646484,1,40.74392700195313,-73.99237823486328,0,2,5,1,16,2,33,54,5,1,16,2,38,35
5805,10.0,1.9,40.7072868347168,-74.00439453125,1,40.729225158691406,-73.99137878417969,0,1,3,1,14,7,28,37,3,1,14,7,39,34
5806,12.5,2.53,40.73329162597656,-73.99983978271484,2,40.750221252441406,-73.9840316772461,0,2,0,1,18,15,59,43,0,1,18,16,16,33
5807,8.0,1.31,40.74958038330078,-73.9850082397461,1,40.75906372070313,-73.97054290771484,0,2,1,1,12,12,42,30,1,1,12,12,52,22
5808,35.0,11.22,40.61078643798828,-74.00853729248047,5,40.73012161254883,-74.00047302246094,0,2,4,1,1,4,1,44,4,1,1,4,30,51
5809,4.5,0.6,40.7535514831543,-73.99614715576172,2,40.76055145263672,-73.99359130859375,0,1,5,1,2,23,6,7,5,1,2,23,9,33
5810,8.5,1.0,40.70771408081055,-74.00769805908203,1,40.7150993347168,-74.00192260742188,0,1,0,1,25,11,57,2,0,1,25,12,9,28
5811,6.5,1.19,40.77111053466797,-73.84339141845703,6,40.75941848754883,-73.82994842529297,0,2,4,1,1,6,17,21,4,1,1,6,22,46
5812,11.0,2.36,40.73113250732422,-73.99202728271484,2,40.755592346191406,-74.0022964477539,0,2,1,1,12,21,47,57,1,1,12,22,1,1
5813,13.0,2.8,40.71371078491211,-73.96540832519531,2,40.72050857543945,-73.98433685302734,0,2,4,1,1,1,1,26,4,1,1,1,17,8
5814,3.0,0.2,40.79508590698242,-73.97161865234375,1,40.79378509521485,-73.97415924072266,0,1,3,1,14,14,2,30,3,1,14,14,3,38
5815,8.5,2.35,40.73121643066406,-73.9857177734375,1,40.757789611816406,-73.96905517578125,0,2,3,1,7,0,48,24,3,1,7,0,55,2
5816,7.0,0.94,40.77554321289063,-73.9627456665039,2,40.764564514160156,-73.96867370605469,0,2,3,1,7,14,17,45,3,1,7,14,26,43
5817,9.0,2.2,40.77670669555664,-73.9487533569336,1,40.763832092285156,-73.9735336303711,0,1,0,1,4,21,9,13,0,1,4,21,17,43
5818,16.5,2.4,40.75767135620117,-73.99102783203125,1,40.7655143737793,-73.96782684326172,0,1,0,1,11,14,26,24,0,1,11,14,51,1
5819,52.0,17.75,40.759193420410156,-73.97696685791016,1,40.64661026000977,-73.79011535644531,0,2,6,1,17,23,4,13,6,1,17,23,31,14
5820,5.5,1.05,40.737701416015625,-73.99742126464844,3,40.72573852539063,-74.00093841552734,0,2,6,1,3,12,20,37,6,1,3,12,24,50
5821,14.0,3.36,40.75085830688477,-73.9905776977539,1,40.76974868774414,-73.9517593383789,0,2,6,1,3,17,12,30,6,1,3,17,28,17
5822,9.5,2.22,40.783390045166016,-73.94911193847656,1,40.757286071777344,-73.97003936767578,0,2,3,1,28,19,44,18,3,1,28,19,54,24
5823,38.5,12.6,40.755859375,-73.97102355957031,2,40.76991271972656,-73.86389923095703,0,1,6,1,3,9,18,54,6,1,3,9,49,51
5824,11.5,2.0,40.80295944213867,-73.9400405883789,1,40.78208923339844,-73.95948028564453,0,1,3,1,21,12,54,29,3,1,21,13,9,11
5825,25.0,8.21,40.840415954589844,-73.857177734375,1,40.77980041503906,-73.95317840576172,0,2,1,1,5,0,9,39,1,1,5,0,28,44
5826,26.0,8.65,40.73332977294922,-73.85867309570312,1,40.75450897216797,-73.98020935058594,0,2,1,1,26,0,12,44,1,1,26,0,34,3
5827,14.0,2.18,40.72964096069336,-73.98259735107422,3,40.719970703125,-74.00509643554688,0,2,4,1,29,14,29,15,4,1,29,14,50,43
5828,7.0,1.4,40.780086517333984,-73.9877700805664,1,40.78824234008789,-73.97114562988281,0,1,3,1,14,19,35,29,3,1,14,19,41,45
5829,19.0,5.8,40.791786193847656,-73.95287322998047,1,40.7679557800293,-73.90278625488281,0,1,1,1,19,6,45,17,1,1,19,7,1,50
5830,5.5,1.1,40.78309631347656,-73.97795867919922,3,40.79391098022461,-73.96662902832031,0,1,4,1,22,12,39,22,4,1,22,12,43,23
5831,26.5,8.2,40.737953186035156,-73.98273468017578,2,40.77311706542969,-73.8853530883789,0,1,6,1,17,15,20,32,6,1,17,15,44,39
5832,4.0,0.68,40.72150039672852,-74.0102310180664,1,40.71371841430664,-74.0118179321289,0,2,4,1,29,7,18,35,4,1,29,7,21,4
5833,34.5,11.26,40.77429962158203,-73.8733901977539,1,40.73242950439453,-73.99897003173828,0,2,3,1,7,8,51,58,3,1,7,9,19,5
5834,10.5,1.76,40.7360954284668,-74.00458526611328,1,40.72881317138672,-73.97634887695312,0,2,5,1,30,9,50,44,5,1,30,10,3,27
5835,12.0,2.63,40.74956512451172,-73.99201202392578,1,40.75913619995117,-73.96256256103516,0,2,2,1,13,7,14,36,2,1,13,7,30,2
5836,11.5,2.23,40.75291061401367,-73.98506164550781,1,40.77002334594727,-73.96129608154297,0,2,2,1,20,16,29,7,2,1,20,16,44,33
5837,15.0,3.21,40.76008987426758,-73.98152923583984,2,40.75688171386719,-74.0014419555664,0,2,4,1,8,11,57,37,4,1,8,12,18,16
5838,24.0,6.1,40.72964859008789,-73.99771881103516,1,40.76555252075195,-73.93141174316406,0,2,2,1,6,14,33,45,2,1,6,15,4,48
5839,10.5,2.7,40.75569915771485,-73.98888397216797,1,40.72945785522461,-73.98693084716797,0,1,4,1,15,0,36,19,4,1,15,0,47,12
5840,4.5,0.8,40.71709442138672,-73.97570037841797,1,40.72279739379883,-73.98853302001953,0,1,4,1,29,5,15,28,4,1,29,5,17,36
5841,12.0,2.2,40.747161865234375,-73.98109436035156,1,40.77420425415039,-73.96315002441406,0,1,1,1,12,18,6,45,1,1,12,18,22,34
5842,25.0,6.74,40.7861557006836,-73.9571304321289,1,40.72277450561523,-73.9883804321289,0,2,2,1,20,15,40,23,2,1,20,16,14,28
5843,39.0,12.95,40.67353057861328,-73.95797729492188,1,40.76893997192383,-73.86271667480469,0,2,3,1,28,21,31,37,3,1,28,22,5,18
5844,14.0,2.51,40.7901496887207,-73.95439147949219,1,40.78166961669922,-73.97943115234375,0,2,1,1,5,8,55,22,1,1,5,9,16,0
5845,6.5,0.93,40.761268615722656,-73.99746704101562,1,40.76248168945313,-73.9864730834961,0,2,3,1,28,22,3,58,3,1,28,22,12,10
5846,15.5,3.6,40.757999420166016,-73.99120330810547,1,40.71657943725586,-74.01467895507812,0,1,0,1,11,8,0,9,0,1,11,8,18,7
5847,8.5,0.84,40.75471878051758,-73.9792709350586,1,40.76321792602539,-73.97824096679688,0,2,3,1,7,8,37,36,3,1,7,8,49,36
5848,7.5,0.9,40.71966552734375,-73.98568725585938,1,40.72924041748047,-73.989013671875,0,1,6,1,17,3,22,4,6,1,17,3,31,37
5849,14.0,4.6,40.6584358215332,-73.75181579589844,2,40.64465713500977,-73.78178405761719,0,1,1,1,12,0,27,11,1,1,12,0,36,3
5850,6.5,1.0,40.73603057861328,-73.98570251464844,3,40.74842834472656,-73.98477172851562,0,1,4,1,15,23,8,18,4,1,15,23,14,53
5851,52.0,16.81,40.747161865234375,-73.97171020507812,1,40.64460754394531,-73.78221130371094,0,2,2,1,6,22,21,55,2,1,6,22,45,30
5852,7.5,0.7,40.74924850463867,-73.99231719970703,1,40.74214553833008,-73.98502349853516,0,1,2,1,6,14,54,50,2,1,6,15,5,20
5853,11.0,2.54,40.760658264160156,-73.97718048095703,1,40.79164123535156,-73.95305633544922,0,2,5,1,30,18,26,20,5,1,30,18,38,10
5854,5.5,0.6,40.74407577514648,-73.98352813720703,1,40.74992752075195,-73.99153137207031,0,1,4,1,8,8,13,19,4,1,8,8,18,54
5855,12.5,2.73,40.73890686035156,-73.9915542602539,1,40.76276016235352,-73.98202514648438,0,2,3,1,14,11,2,20,3,1,14,11,18,37
5856,26.5,8.02,40.68499374389648,-73.99159240722656,1,40.76546096801758,-73.9548110961914,0,2,4,1,15,15,16,56,4,1,15,15,44,37
5857,5.0,0.79,40.75475311279297,-73.97797393798828,1,40.74856185913086,-73.97328186035156,0,2,6,1,3,9,48,18,6,1,3,9,52,36
5858,6.0,1.0,40.79708862304688,-73.9699478149414,1,40.78367233276367,-73.97994995117188,0,1,2,1,13,12,6,59,2,1,13,12,12,16
5859,13.0,2.5,40.75918197631836,-73.97628021240234,1,40.78463745117188,-73.95005798339844,0,1,6,1,3,16,28,21,6,1,3,16,45,54
5860,9.0,1.0,40.832786560058594,-73.94371032714844,1,40.84543228149414,-73.93872833251953,0,1,6,1,24,20,54,59,6,1,24,21,7,29
5861,9.0,1.2,40.727725982666016,-74.00504302978516,1,40.74448013305664,-74.00279998779297,0,1,4,1,22,10,12,25,4,1,22,10,24,7
5862,8.0,1.37,40.77177047729492,-73.95150756835938,6,40.7857666015625,-73.95318603515625,0,2,2,1,13,11,3,16,2,1,13,11,12,48
5863,52.0,16.1,40.64375686645508,-73.78350830078125,1,40.742923736572266,-73.98291015625,0,1,0,1,25,15,2,12,0,1,25,15,56,33
5864,13.5,3.4,40.71555709838867,-73.94874572753906,1,40.7233772277832,-74.0029525756836,0,1,2,1,20,22,31,54,2,1,20,22,45,4
5865,6.0,1.04,40.78669357299805,-73.95450592041016,1,40.77431106567383,-73.96147918701172,0,2,1,1,12,17,10,53,1,1,12,17,16,26
5866,25.5,9.14,40.77360916137695,-73.87052154541016,5,40.75938034057617,-73.97045135498047,0,2,0,1,11,7,30,59,0,1,11,7,47,5
5867,13.0,2.1,40.75080871582031,-73.97917938232422,1,40.76918029785156,-73.99224090576172,0,2,4,1,22,10,1,28,4,1,22,10,20,38
5868,14.0,3.47,40.7768783569336,-73.95342254638672,1,40.74972152709961,-73.99136352539062,0,2,4,1,22,18,13,1,4,1,22,18,31,0
5869,6.0,0.8,40.75462341308594,-73.9772720336914,1,40.76281356811523,-73.96918487548828,0,1,3,1,7,11,2,4,3,1,7,11,8,18
5870,25.5,8.19,40.70286178588867,-73.92961883544922,1,40.76953125,-73.8631820678711,0,2,0,1,18,9,36,42,0,1,18,9,57,51
5871,11.5,2.7,40.76875305175781,-73.95851135253906,1,40.7486572265625,-73.98844146728516,0,2,5,1,30,13,29,22,5,1,30,13,42,26
5872,6.0,0.93,40.78857803344727,-73.97805786132812,1,40.8001708984375,-73.96968841552734,0,2,3,1,28,9,3,31,3,1,28,9,10,16
5873,21.0,4.66,40.67406845092773,-73.96517944335938,1,40.73040771484375,-73.99146270751953,0,2,5,1,16,17,31,58,5,1,16,18,0,27
5874,5.5,0.7,40.75886154174805,-73.974365234375,3,40.75395965576172,-73.97631072998047,0,1,1,1,5,18,45,48,1,1,5,18,52,1
5875,28.0,9.46,40.745201110839844,-73.99231719970703,2,40.77412033081055,-73.87457275390625,0,2,4,1,29,23,45,49,5,1,30,0,9,25
5876,3.5,0.24,40.75894165039063,-73.98385620117188,6,40.76279067993164,-73.9834213256836,0,2,6,1,10,5,11,46,6,1,10,5,14,29
5877,20.0,4.39,40.74879837036133,-73.98686218261719,1,40.691261291503906,-73.98200988769531,0,2,3,1,28,8,26,5,3,1,28,8,52,11
5878,4.5,0.75,40.76210021972656,-73.98175811767578,2,40.75635147094727,-73.98975372314453,0,2,6,1,17,10,51,19,6,1,17,10,54,19
5879,8.5,1.9,40.76451110839844,-73.98387145996094,1,40.7456169128418,-73.97833251953125,0,1,5,1,2,6,41,51,5,1,2,6,48,56
5880,6.5,1.09,40.74109649658203,-74.00731658935547,2,40.75184631347656,-74.00228118896484,0,2,5,1,9,16,2,21,5,1,9,16,9,26
5881,5.0,0.5,40.75861358642578,-73.96995544433594,1,40.764137268066406,-73.96488189697266,0,1,3,1,14,10,33,59,3,1,14,10,38,39
5882,13.5,3.0,40.789798736572266,-73.97318267822266,1,40.75801086425781,-73.97174072265625,0,1,4,1,22,19,7,35,4,1,22,19,23,10
5883,17.5,4.63,40.66828918457031,-73.79666137695312,1,40.64466857910156,-73.78196716308594,0,2,2,1,13,17,55,37,2,1,13,18,13,3
5884,12.0,1.28,40.76098251342773,-73.97330474853516,5,40.74702453613281,-73.97720336914062,0,2,3,1,21,12,29,55,3,1,21,12,48,20
5885,26.0,7.09,40.73158645629883,-73.9833755493164,1,40.797035217285156,-73.96800231933594,0,2,5,1,30,14,20,15,5,1,30,14,49,41
5886,5.0,0.74,40.69097900390625,-73.98660278320312,2,40.68429183959961,-73.97746276855469,0,2,4,1,1,13,7,0,4,1,1,13,10,36
5887,23.5,7.68,40.82801055908203,-73.87808990478516,1,40.76435852050781,-73.95850372314453,0,2,0,1,18,4,57,18,0,1,18,5,14,0
5888,6.5,0.84,40.727935791015625,-73.99485778808594,1,40.72211837768555,-73.9815444946289,0,2,4,1,15,19,2,18,4,1,15,19,9,59
5889,12.5,3.7,40.75565719604492,-73.98001861572266,1,40.79859924316406,-73.95966339111328,0,1,4,1,22,4,22,29,4,1,22,4,32,55
5890,12.5,2.75,40.72576141357422,-73.99210357666016,1,40.76034164428711,-73.96967315673828,0,2,3,1,7,20,42,40,3,1,7,20,57,36
5891,11.5,2.5,40.76456832885742,-73.96888732910156,1,40.79072952270508,-73.97454833984375,0,1,2,1,20,18,49,25,2,1,20,19,3,22
5892,4.0,0.51,40.750938415527344,-73.99429321289062,1,40.75080108642578,-74.0015869140625,0,2,5,1,30,16,31,31,5,1,30,16,35,6
5893,6.0,1.1,40.7675666809082,-73.98055267333984,2,40.77976608276367,-73.9734878540039,0,1,0,1,18,13,51,45,0,1,18,13,57,3
5894,6.5,1.36,40.77647018432617,-73.97657012939453,2,40.77473068237305,-73.9610595703125,0,2,3,1,7,9,57,4,3,1,7,10,2,31
5895,8.0,0.6,40.74453353881836,-73.98357391357422,1,40.75022506713867,-73.99104309082031,0,1,4,1,22,8,14,11,4,1,22,8,25,0
5896,9.0,1.61,40.77732849121094,-73.97855377197266,1,40.75994110107422,-73.9810791015625,0,2,3,1,21,14,23,28,3,1,21,14,34,2
5897,52.0,18.7,40.76367950439453,-73.98100280761719,2,40.64372253417969,-73.79006958007812,0,1,5,1,30,15,1,0,5,1,30,15,44,46
5898,4.5,0.5,40.777137756347656,-73.9890365600586,2,40.77457046508789,-73.98236846923828,0,1,4,1,1,16,20,12,4,1,1,16,24,18
5899,21.0,6.23,40.70204544067383,-74.01024627685547,5,40.765716552734375,-73.95301055908203,0,2,1,1,5,8,51,20,1,1,5,9,6,58
5900,33.5,11.01,40.62751007080078,-73.94512176513672,1,40.73392105102539,-73.9996566772461,0,2,2,1,27,2,45,44,2,1,27,3,26,8
5901,13.0,3.81,40.74578857421875,-73.90325164794922,1,40.770729064941406,-73.86549377441406,0,2,1,1,12,1,35,32,1,1,12,1,43,29
5902,8.0,1.0,40.72656631469727,-73.99227142333984,1,40.73381042480469,-73.99869537353516,0,1,3,1,21,10,28,7,3,1,21,10,38,29
5903,5.5,0.76,40.76396942138672,-73.95411682128906,1,40.76528930664063,-73.96550750732422,0,2,1,1,5,10,5,57,1,1,5,10,12,18
5904,10.0,1.4,40.79043960571289,-73.96560668945312,3,40.779563903808594,-73.95755767822266,0,1,4,1,29,7,40,33,4,1,29,7,53,25
5905,38.0,13.0,40.77442932128906,-73.87297058105469,1,40.75009536743164,-73.97863006591797,0,1,3,1,14,5,9,16,3,1,14,5,37,29
5906,6.0,1.0,40.78175735473633,-73.947265625,1,40.7744369506836,-73.95741271972656,0,1,1,1,19,13,46,36,1,1,19,13,52,37
5907,13.0,2.2,40.72393035888672,-73.98810577392578,1,40.74640655517578,-73.9939956665039,0,1,4,1,15,22,47,6,4,1,15,23,5,54
5908,13.0,1.7,40.76245880126953,-73.9700927734375,1,40.76940155029297,-73.95185852050781,0,1,1,1,5,8,35,15,1,1,5,8,55,36
5909,9.5,2.4,40.632755279541016,-74.02424621582031,1,40.66173553466797,-73.99678039550781,0,1,3,1,14,4,29,52,3,1,14,4,37,34
5910,8.0,1.0,40.76623153686523,-73.95538330078125,2,40.76568984985352,-73.96640014648438,0,2,2,1,6,8,4,18,2,1,6,8,14,54
5911,6.0,0.8,40.7099723815918,-74.00464630126953,2,40.71267700195313,-73.99266815185547,0,1,2,1,6,20,44,57,2,1,6,20,51,4
5912,10.5,2.1,40.74543380737305,-73.99488067626953,1,40.764793395996094,-73.9726333618164,0,2,2,1,6,15,47,40,2,1,6,16,1,33
5913,27.0,8.42,40.828163146972656,-73.94175720214844,2,40.72917556762695,-73.9780044555664,0,2,0,1,18,1,11,11,0,1,18,1,33,25
5914,10.5,2.0,40.7672004699707,-73.96675872802734,2,40.743309020996094,-73.97998809814453,0,2,4,1,8,8,47,53,4,1,8,9,1,1
5915,8.0,1.73,40.78247833251953,-73.94886779785156,1,40.794212341308594,-73.97208404541016,0,2,6,1,10,10,8,1,6,1,10,10,16,21
5916,15.0,3.6,40.78327941894531,-73.95063018798828,1,40.7485466003418,-73.98922729492188,0,1,2,1,13,20,57,24,2,1,13,21,15,9
5917,24.5,5.3,40.70376968383789,-73.99476623535156,1,40.75384140014648,-73.9850845336914,0,1,3,1,21,18,33,39,3,1,21,19,12,39
5918,9.5,2.06,40.77163696289063,-73.9826889038086,1,40.74726104736328,-73.98973846435547,0,2,5,1,30,18,58,33,5,1,30,19,9,24
5919,4.5,0.78,40.79680252075195,-73.9610824584961,1,40.803855895996094,-73.96707153320312,0,2,3,1,7,20,42,11,3,1,7,20,45,26
5920,25.0,7.48,40.68787002563477,-74.00137329101562,1,40.75141906738281,-73.93956756591797,0,2,6,1,10,11,39,31,6,1,10,12,2,49
5921,6.5,0.9,40.75294494628906,-73.9666976928711,2,40.75519180297852,-73.98082733154297,0,1,1,1,26,23,27,4,1,1,26,23,34,8
5922,7.5,1.6,40.72560119628906,-74.00575256347656,4,40.73775863647461,-73.99015045166016,0,1,6,1,3,23,42,45,6,1,3,23,50,10
5923,7.0,1.45,40.75130844116211,-73.98345184326172,1,40.73738098144531,-73.99253845214844,0,2,6,1,24,20,50,4,6,1,24,20,57,14
5924,8.0,1.03,40.73820114135742,-73.98169708251953,4,40.740516662597656,-73.99452209472656,0,2,2,1,27,10,41,5,2,1,27,10,52,11
5925,6.0,0.7,40.728599548339844,-73.9815902709961,1,40.71960830688477,-73.9876480102539,0,2,5,1,16,0,21,23,5,1,16,0,27,44
5926,13.5,3.0,40.74394989013672,-73.98744201660156,1,40.773597717285156,-73.9578857421875,0,1,5,1,9,14,27,4,5,1,9,14,43,24
5927,25.5,8.92,40.768470764160156,-73.86192321777344,1,40.76924896240234,-73.955078125,0,2,0,1,4,11,22,37,0,1,4,11,40,7
5928,10.0,2.2,40.76235961914063,-73.96957397460938,1,40.738525390625,-73.9914321899414,0,1,4,1,29,7,12,34,4,1,29,7,24,22
5929,8.0,1.6,40.76137161254883,-73.9730224609375,1,40.759315490722656,-73.9957504272461,0,1,0,1,18,19,11,39,0,1,18,19,19,53
5930,12.0,2.38,40.76250076293945,-73.97416687011719,1,40.78271865844727,-73.94818115234375,0,2,0,1,11,10,16,4,0,1,11,10,31,59
5931,25.0,8.3,40.71471405029297,-74.01392364501953,1,40.774322509765625,-73.95127868652344,0,1,0,1,11,4,47,31,0,1,11,5,3,52
5932,10.0,1.88,40.74602127075195,-73.9800796508789,1,40.72541046142578,-73.98754119873047,0,2,5,1,16,19,3,56,5,1,16,19,16,9
5933,12.0,2.2,40.76294708251953,-73.9840316772461,1,40.7652473449707,-73.96922302246094,0,1,2,1,6,19,31,51,2,1,6,19,48,46
5934,9.0,2.06,40.744239807128906,-73.97447967529297,1,40.76485824584961,-73.96124267578125,0,2,2,1,6,12,45,21,2,1,6,12,53,23
5935,5.0,0.61,40.77324295043945,-73.9460678100586,1,40.778316497802734,-73.95268249511719,0,2,2,1,20,14,10,54,2,1,20,14,15,10
5936,5.0,0.8,40.72893905639648,-74.01123046875,1,40.73675155639648,-74.00544738769531,0,1,2,1,27,10,17,4,2,1,27,10,21,36
5937,16.0,4.06,40.71294021606445,-73.97772979736328,1,40.76345825195313,-73.96736145019531,0,2,4,1,15,14,54,39,4,1,15,15,12,7
5938,17.5,4.8,40.800071716308594,-73.95884704589844,1,40.74152374267578,-74.0012435913086,0,1,6,1,3,2,49,23,6,1,3,3,8,39
5939,11.5,2.18,40.75894165039063,-73.99388122558594,1,40.73659896850586,-73.98882293701172,0,2,2,1,20,22,2,47,2,1,20,22,17,9
5940,11.5,2.69,40.71384048461914,-74.01412200927734,3,40.74052810668945,-74.00202941894531,0,2,3,1,21,6,38,19,3,1,21,6,50,24
5941,15.5,3.1,40.742576599121094,-73.99970245361328,1,40.7732048034668,-73.96648406982422,0,1,4,1,22,19,10,57,4,1,22,19,32,37
5942,10.0,2.1,40.79108428955078,-73.9653549194336,1,40.77014541625977,-73.9574966430664,0,1,5,1,30,23,37,15,5,1,30,23,47,34
5943,10.0,1.7,40.72726058959961,-74.00721740722656,1,40.74914932250977,-73.99239349365234,0,1,4,1,22,9,27,39,4,1,22,9,40,59
5944,5.0,0.7,40.77281951904297,-73.95790100097656,1,40.77399444580078,-73.94844818115234,0,1,5,1,9,16,57,24,5,1,9,17,1,12
5945,5.0,0.5,40.77979278564453,-73.94717407226562,2,40.78179931640625,-73.95589447021484,0,1,3,1,7,15,37,41,3,1,7,15,42,32
5946,9.0,1.61,40.74275207519531,-73.9804458618164,1,40.74776077270508,-74.00446319580078,0,2,6,1,10,0,29,36,6,1,10,0,39,56
5947,12.5,3.03,40.71392059326172,-74.00450134277344,6,40.74346160888672,-73.97979736328125,0,2,2,1,13,7,19,6,2,1,13,7,33,35
5948,10.5,1.9,40.739479064941406,-74.00885772705078,2,40.74515151977539,-73.98485565185547,0,1,1,1,12,14,43,41,1,1,12,14,57,52
5949,19.0,4.3,40.78315353393555,-73.95237731933594,1,40.74099349975586,-73.99027252197266,0,1,3,1,28,19,29,58,3,1,28,19,56,46
5950,12.5,2.5,40.76898956298828,-73.95262145996094,1,40.78056335449219,-73.97296142578125,0,1,5,1,30,15,37,35,5,1,30,15,53,31
5951,12.5,3.3,40.747703552246094,-74.00028228759766,1,40.70849990844727,-74.01377868652344,0,1,1,1,5,7,33,58,1,1,5,7,47,49
5952,5.0,0.94,40.72992706298828,-73.98713684082031,1,40.72245788574219,-73.9970932006836,0,2,0,1,11,16,7,47,0,1,11,16,12,12
5953,6.5,1.4,40.75595474243164,-73.99091339111328,1,40.74078750610352,-74.00505065917969,0,1,6,1,17,1,14,20,6,1,17,1,19,48
5954,52.0,17.09,40.758399963378906,-73.98899841308594,1,40.64744186401367,-73.78993225097656,0,2,3,1,7,18,24,17,3,1,7,19,16,10
5955,6.0,1.15,40.76603698730469,-73.97172546386719,6,40.77391052246094,-73.98493957519531,0,2,0,1,18,8,36,59,0,1,18,8,41,56
